source,target,weight,type
3,6,0.1576903203485893,undirected
3,7,0.21088833083999184,undirected
3,8,0.10533105874238972,undirected
3,9,0.01959263136277592,undirected
3,10,0.027118547617358334,undirected
3,11,0.005016033145992655,undirected
3,12,0.10876729542092761,undirected
3,13,0.29627296979922557,undirected
3,14,0.055830030099412085,undirected
3,15,0.0035008176017109287,undirected
3,16,0.021251532396373802,undirected
3,17,0.30233646840038936,undirected
3,18,0.38440545313491886,undirected
3,19,0.35047556788121187,undirected
3,20,0.010744558942277419,undirected
3,21,0.1898089175509978,undirected
3,22,0.027498483969911353,undirected
3,23,0.2685656254785956,undirected
3,24,0.4168102686046343,undirected
3,25,0.21983869931118505,undirected
3,26,0.31154057080758796,undirected
3,27,0.5548744993801721,undirected
3,28,0.2740172068845236,undirected
3,29,0.33285039450382414,undirected
3,30,0.24212462842874932,undirected
3,31,0.22650177453327677,undirected
3,32,0.24242623230484328,undirected
3,33,0.06799071815976632,undirected
3,34,0.00948990374407471,undirected
3,35,0.25034639514648394,undirected
3,36,0.5219702920455424,undirected
3,37,0.2170323427743637,undirected
3,38,0.7414508520010149,undirected
3,39,0.24804291782813553,undirected
3,40,0.26979202191809154,undirected
3,41,0.37562971132346146,undirected
3,42,0.11009304458489333,undirected
3,43,0.23016902061368014,undirected
3,44,0.07788801065283472,undirected
3,45,0.09256200837417237,undirected
3,46,0.1546805392630736,undirected
3,47,0.054248064385639415,undirected
3,48,0.23378500950458703,undirected
3,49,0.16792016038801594,undirected
3,50,0.023861733358541283,undirected
3,51,0.01560234471148744,undirected
3,52,0.3253294808139364,undirected
3,53,0.20753197889161792,undirected
3,54,0.15251573860197282,undirected
3,55,0.2935553904380159,undirected
3,56,0.009082518214722297,undirected
3,57,0.0639346068350059,undirected
3,58,0.239037090279245,undirected
3,59,0.3407172676507051,undirected
3,60,0.2605706638442156,undirected
3,61,0.37465506633350054,undirected
3,62,0.541398615514522,undirected
3,63,0.042870839585247865,undirected
3,64,0.04222167457700789,undirected
3,65,0.09228126927758705,undirected
3,66,0.25198250728103133,undirected
3,67,0.18796576403852333,undirected
3,68,0.2202315817045158,undirected
3,69,0.21253540507533403,undirected
3,70,0.3157064427425406,undirected
4,1,0.06856667819391342,undirected
4,2,0.1774935329624285,undirected
4,3,0.21074559204794888,undirected
4,4,1.0,undirected
4,5,0.18967727890663766,undirected
4,6,0.03848628647948273,undirected
4,7,0.031308822628150906,undirected
4,8,0.027392355363965924,undirected
4,9,0.6025900113148089,undirected
4,10,0.04456689280062724,undirected
4,11,0.33074262682118,undirected
4,12,0.06471235100271704,undirected
4,13,0.08833141852137472,undirected
4,14,0.15649021826371784,undirected
4,15,0.18173439485473622,undirected
4,16,0.5014492075270804,undirected
4,17,0.0028165756588092775,undirected
4,18,0.024886557017376486,undirected
4,19,0.01859264098752775,undirected
4,20,0.4352882419411659,undirected
4,21,0.2088408592321464,undirected
4,22,0.2313998656252381,undirected
4,23,0.17024557095213871,undirected
4,24,0.002370273604576525,undirected
4,25,0.041319755687936194,undirected
4,26,0.26826653425287106,undirected
4,27,0.027387213874629383,undirected
4,28,0.44286719065421826,undirected
4,29,0.3440487384296442,undirected
4,30,0.20985901132638074,undirected
4,31,0.17803741592851446,undirected
4,32,0.37943000981824804,undirected
4,33,0.29922727128026083,undirected
4,34,0.004505736007084685,undirected
4,35,0.03506001914832296,undirected
4,36,0.18694131219737248,undirected
4,37,0.10918242932889742,undirected
4,38,0.22316766871920285,undirected
4,39,0.4050384519108917,undirected
4,40,0.19311293827682827,undirected
4,41,0.025506771727422283,undirected
4,42,0.07906671651285746,undirected
4,43,0.19871723779295905,undirected
4,44,0.41861728100156675,undirected
4,45,0.2576599622615943,undirected
4,46,0.10624170414462639,undirected
4,47,0.028688215687440937,undirected
4,48,0.09893326048263953,undirected
4,49,0.19733515296248297,undirected
4,50,0.06824368447035227,undirected
4,51,0.21781752347525726,undirected
4,52,0.00808544511946874,undirected
4,53,0.06682670383905158,undirected
4,54,0.019964196312129583,undirected
4,55,0.4486252550472993,undirected
4,56,0.09788344584535605,undirected
4,57,0.20530346842725866,undirected
4,58,0.19021181039616913,undirected
4,59,0.004008907290864207,undirected
4,60,0.10483749702865253,undirected
4,61,0.19407241549396498,undirected
4,62,0.06032648599851393,undirected
4,63,0.4327026347255988,undirected
4,64,0.282378941849671,undirected
4,65,0.28073218910127246,undirected
4,66,0.005790748185616347,undirected
4,67,0.0164087470070721,undirected
4,68,0.16142315524233916,undirected
4,69,0.1618435085165773,undirected
4,70,0.050215364853757674,undirected
5,1,0.5342537038081784,undirected
5,2,0.01723149648326642,undirected
5,3,0.5712051724046147,undirected
5,4,0.18967727890663766,undirected
5,5,1.0,undirected
5,6,0.16449315843760026,undirected
5,7,0.1724482956930458,undirected
5,8,0.03140071407638453,undirected
5,9,0.08928480618099113,undirected
5,10,0.0690965462198774,undirected
5,11,0.25762996973963614,undirected
5,12,0.006092737202212692,undirected
5,13,0.14803511554336626,undirected
5,14,0.0434383591469285,undirected
5,15,0.05789893351137263,undirected
5,16,0.04634920614033341,undirected
5,17,0.335006121323423,undirected
5,18,0.2556587161040042,undirected
5,19,0.18882847159203175,undirected
5,20,0.001296133858319372,undirected
5,21,0.12201288040985843,undirected
5,22,0.061451052012698064,undirected
5,23,0.09993488206773685,undirected
5,24,0.5408535843351447,undirected
5,25,0.21236239291119155,undirected
5,26,0.2726557949172546,undirected
5,27,0.5175578024704659,undirected
5,28,0.06815571542675233,undirected
5,29,0.31151126784971916,undirected
5,30,0.016329024404385575,undirected
5,31,0.16555480989803448,undirected
5,32,0.004172377841495699,undirected
5,33,0.05266456248420439,undirected
5,34,0.021259632179705498,undirected
5,35,0.10780857121724054,undirected
5,36,0.45300677070022566,undirected
5,37,0.017206787798349124,undirected
5,38,0.4222079956564235,undirected
5,39,0.22157397391050826,undirected
5,40,0.36419828579635455,undirected
5,41,0.2839375906333605,undirected
5,42,0.13749774124347422,undirected
5,43,0.16510181992612366,undirected
5,44,0.2973583141104589,undirected
5,45,0.26832236099001,undirected
5,46,0.36757873937473806,undirected
5,47,0.02837461026514791,undirected
5,48,0.035037992791268215,undirected
5,49,0.12619525117908204,undirected
5,50,0.07788319010121983,undirected
5,51,0.13569319235692934,undirected
5,52,0.36263094639473537,undirected
5,53,0.10036133888218667,undirected
5,54,0.05302773298561357,undirected
5,55,0.3607452523136108,undirected
5,56,0.06619882752242955,undirected
5,57,0.12642633507336812,undirected
5,58,0.10573962137916576,undirected
5,59,0.21772183967287786,undirected
5,60,0.19901207474993932,undirected
5,61,0.18240941559262308,undirected
5,62,0.4197880033554711,undirected
5,63,0.20672948047746012,undirected
5,64,0.0013783466693703145,undirected
5,65,0.050423261790201096,undirected
5,66,0.14743270913836495,undirected
5,67,0.042673904067469036,undirected
5,68,0.13065189965663276,undirected
5,69,0.08541936080437967,undirected
5,70,0.2836360872189804,undirected
6,1,0.39834422215900245,undirected
6,2,0.20749039900404906,undirected
6,3,0.1576903203485893,undirected
6,4,0.03848628647948273,undirected
6,5,0.16449315843760026,undirected
6,6,0.9999999999999998,undirected
6,7,0.11748953346369471,undirected
6,8,0.4835615694712383,undirected
6,9,0.3806533453632326,undirected
6,10,0.4436508124856154,undirected
6,11,0.2965851598458885,undirected
6,12,0.5725458890842996,undirected
6,13,0.14076495896618446,undirected
6,14,0.5792977325270554,undirected
6,15,0.4160836434845242,undirected
6,16,0.4634360593977042,undirected
6,17,0.2497419369988238,undirected
6,18,0.39972812540595776,undirected
6,19,0.15053676105916683,undirected
6,20,0.13812744496826634,undirected
6,21,0.031123182123694998,undirected
6,22,0.4999958289613308,undirected
6,23,0.31601030813601383,undirected
6,24,0.2680377166212361,undirected
6,25,0.4242958433987781,undirected
6,26,0.4642399493032565,undirected
6,27,0.22872168256874087,undirected
6,28,0.09433090423716484,undirected
6,29,0.5084911440842067,undirected
6,30,0.3958945995084994,undirected
6,31,0.3932202286639366,undirected
6,32,0.021177559939257514,undirected
6,33,0.2997721322711622,undirected
6,34,0.22081976600626166,undirected
6,35,0.1556896987317972,undirected
6,36,0.25830359475964976,undirected
6,37,0.4320999403672692,undirected
6,38,0.17183203856652396,undirected
6,39,0.3023618304717647,undirected
6,40,0.3137949534837826,undirected
6,41,0.701578781712579,undirected
6,42,0.23121872743937,undirected
6,43,0.4652319257274884,undirected
6,44,0.11076914978110067,undirected
6,45,0.14466662202840902,undirected
6,46,0.39042217488193026,undirected
6,47,0.5637786804616663,undirected
6,48,0.23753188545695428,undirected
6,49,0.6129382139431674,undirected
6,50,0.3489873307620878,undirected
6,51,0.5631059567119134,undirected
6,52,0.19443113736583112,undirected
6,53,0.4815214226786799,undirected
6,54,0.09211192145009392,undirected
6,55,0.11003155242738308,undirected
6,56,0.3325083207528871,undirected
6,57,0.5411845948061689,undirected
6,58,0.4369638197933771,undirected
6,59,0.267702536819435,undirected
6,60,0.5185592487544796,undirected
6,61,0.4664048735545309,undirected
6,62,0.2685295415005527,undirected
6,63,0.124936809158179,undirected
6,64,0.49909014510221816,undirected
6,65,0.34411082390315445,undirected
6,66,0.4861121257218251,undirected
6,67,0.08524944745821783,undirected
6,68,0.35092323408118126,undirected
6,69,0.0022679717049752736,undirected
6,70,0.20923449366679245,undirected
7,1,0.3990031598997956,undirected
7,2,0.024070132235331953,undirected
7,3,0.21088833083999184,undirected
7,4,0.031308822628150906,undirected
7,5,0.1724482956930458,undirected
7,6,0.11748953346369471,undirected
7,7,1.0,undirected
7,8,0.10611904263162182,undirected
7,9,0.09266431271698569,undirected
7,10,0.15563872385072372,undirected
7,11,0.08335975514333127,undirected
7,12,0.11572766687045336,undirected
7,13,0.16345580051206798,undirected
7,14,0.16660601689521523,undirected
7,15,0.2253445722280784,undirected
7,16,0.026055714655764273,undirected
7,17,0.4931194852578219,undirected
7,18,0.054405964299776316,undirected
7,19,0.026114207341270467,undirected
7,20,0.10933989405302555,undirected
7,21,0.020567460774700716,undirected
7,22,0.0864918909707103,undirected
7,23,0.14420718140100947,undirected
7,24,0.08143245259990589,undirected
7,25,0.20401376257329315,undirected
7,26,0.02202004173907581,undirected
7,27,0.278106036175856,undirected
7,28,0.07957501872555132,undirected
7,29,0.2523709061029976,undirected
7,30,0.022040858293362747,undirected
7,31,0.10895350486009654,undirected
7,32,0.1131752093042907,undirected
7,33,0.20465184471779949,undirected
7,34,0.32849628338349124,undirected
7,35,0.18190094128787426,undirected
7,36,0.3497871720655584,undirected
7,37,0.16101494412131662,undirected
7,38,0.10426317179183661,undirected
7,39,0.05475913661505367,undirected
7,40,0.23228613763757044,undirected
7,41,0.09049314839129659,undirected
7,42,0.6512025451479765,undirected
7,43,0.05615969771179259,undirected
7,44,0.03974311337272751,undirected
7,45,0.134243739934959,undirected
7,46,0.049390431010679615,undirected
7,47,0.07712557570580889,undirected
7,48,0.22040102048987095,undirected
7,49,0.10417181790780575,undirected
7,50,0.2375449629253192,undirected
7,51,0.10519166131121054,undirected
7,52,0.5659995724918141,undirected
7,53,0.16789678449860312,undirected
7,54,0.01901013402325899,undirected
7,55,0.0403085826657062,undirected
7,56,0.039113897247285694,undirected
7,57,0.03934693377012346,undirected
7,58,0.36943438699978276,undirected
7,59,0.06652399131556543,undirected
7,60,0.33395728070280367,undirected
7,61,0.11208683857337655,undirected
7,62,0.2009995150413289,undirected
7,63,0.099722985578487,undirected
7,64,0.1864840187303884,undirected
7,65,0.012566787117867904,undirected
7,66,0.07293126620510045,undirected
7,67,0.016508777078691503,undirected
7,68,0.025594192163799316,undirected
7,69,0.26171350908570373,undirected
7,70,0.11586015277821962,undirected
8,1,0.3729422163286342,undirected
8,2,0.14092843717409045,undirected
8,3,0.10533105874238972,undirected
8,4,0.027392355363965924,undirected
8,5,0.03140071407638453,undirected
8,6,0.4835615694712383,undirected
8,7,0.10611904263162182,undirected
8,8,1.0,undirected
8,9,0.20823715473673549,undirected
8,10,0.777061573135089,undirected
8,11,0.19566578960627512,undirected
8,12,0.7115593286984807,undirected
8,13,0.17942643241547,undirected
8,14,0.6909411850756685,undirected
8,15,0.19234059451900723,undirected
8,16,0.46354370405209916,undirected
8,17,0.39302386974652165,undirected
8,18,0.3352568871857088,undirected
8,19,0.1514517390071805,undirected
8,20,0.00047289600911722276,undirected
8,21,0.04480509985222688,undirected
8,22,0.192291998885773,undirected
8,23,0.4698483386991908,undirected
8,24,0.13024487834816248,undirected
8,25,0.5359042466762187,undirected
8,26,0.29586213493870867,undirected
8,27,0.12506969613199495,undirected
8,28,0.19550801452435826,undirected
8,29,0.2538870852555044,undirected
8,30,0.44898936390648597,undirected
8,31,0.383892989650953,undirected
8,32,0.051497161002582136,undirected
8,33,0.07445673203761041,undirected
8,34,0.11366253753699736,undirected
8,35,0.2340814840195027,undirected
8,36,0.3856858891803096,undirected
8,37,0.47433978824959794,undirected
8,38,0.21205571966792786,undirected
8,39,0.25399780642386455,undirected
8,40,0.2328113316255428,undirected
8,41,0.2482020917028337,undirected
8,42,0.09939803525521645,undirected
8,43,0.8013228852271799,undirected
8,44,0.1041137630102425,undirected
8,45,0.194359682549715,undirected
8,46,0.2283731346938268,undirected
8,47,0.667543514397271,undirected
8,48,0.2956026292824715,undirected
8,49,0.6919629676428473,undirected
8,50,0.2787857550529077,undirected
8,51,0.4065009026326192,undirected
8,52,0.2525746922999145,undirected
8,53,0.3729427880180689,undirected
8,54,0.0732380820252747,undirected
8,55,0.02187539086723422,undirected
8,56,0.12038678998811758,undirected
8,57,0.16665579452826015,undirected
8,58,0.5946391756187724,undirected
8,59,0.20097467165178245,undirected
8,60,0.5710979205727056,undirected
8,61,0.35691698778551273,undirected
8,62,0.24971599682165166,undirected
8,63,0.21687833337272264,undirected
8,64,0.4250140697793901,undirected
8,65,0.424770332755184,undirected
8,66,0.4792388835939079,undirected
8,67,0.00793359916097582,undirected
8,68,0.1408297327852074,undirected
8,69,0.12374146438588626,undirected
8,70,0.23207930468902602,undirected
9,1,0.13749861077855913,undirected
9,2,0.27526395360793593,undirected
9,3,0.01959263136277592,undirected
9,4,0.6025900113148089,undirected
9,5,0.08928480618099113,undirected
9,6,0.3806533453632326,undirected
9,7,0.09266431271698569,undirected
9,8,0.20823715473673549,undirected
9,9,1.0,undirected
9,10,0.33544050624218064,undirected
9,11,0.35530381497450103,undirected
9,12,0.33158756640240755,undirected
9,13,0.03856185908440079,undirected
9,14,0.3310616947140428,undirected
9,15,0.3607389394089953,undirected
9,16,0.6404510798330059,undirected
9,17,0.12599142723958964,undirected
9,18,0.12286765261895746,undirected
9,19,0.13521652615479582,undirected
9,20,0.24150129253473185,undirected
9,21,0.06077529010006439,undirected
9,22,0.317934014848685,undirected
9,23,0.00973567056169086,undirected
9,24,0.10680752366702106,undirected
9,25,0.01692807030286654,undirected
9,26,0.5339645767055293,undirected
9,27,0.17286134365502806,undirected
9,28,0.3119132735725562,undirected
9,29,0.46626784039364577,undirected
9,30,0.44776153514935985,undirected
9,31,0.26879325528789383,undirected
9,32,0.23455750879789827,undirected
9,33,0.44082234844014734,undirected
9,34,0.07445228161957715,undirected
9,35,0.11761622731667186,undirected
9,36,0.025055103217907864,undirected
9,37,0.19535420750955385,undirected
9,38,0.03607199362295523,undirected
9,39,0.4240521382254643,undirected
9,40,0.0794895567270208,undirected
9,41,0.37275373195622574,undirected
9,42,0.17776393463708404,undirected
9,43,0.2746415900277117,undirected
9,44,0.5011527746470175,undirected
9,45,0.375498367372267,undirected
9,46,0.2899639090405601,undirected
9,47,0.28646239997347905,undirected
9,48,0.18457660540166845,undirected
9,49,0.3192321572952007,undirected
9,50,0.3207324030483833,undirected
9,51,0.48079274386827103,undirected
9,52,0.06286876383654592,undirected
9,53,0.13309791658659556,undirected
9,54,0.06910924619000011,undirected
9,55,0.3838013425687884,undirected
9,56,0.18150221726908847,undirected
9,57,0.30911501566664257,undirected
9,58,0.05271125037499217,undirected
9,59,0.03391296597459403,undirected
9,60,0.07294878444102104,undirected
9,61,0.5202924140513844,undirected
9,62,0.18814066786626363,undirected
9,63,0.3749094384441288,undirected
9,64,0.49725950877987113,undirected
9,65,0.47790955192748946,undirected
9,66,0.19196339991821001,undirected
9,67,0.06502629472028888,undirected
9,68,0.3166248958877352,undirected
9,69,0.018736831484232552,undirected
9,70,0.1007968353995552,undirected
10,1,0.29055663416281624,undirected
10,2,0.09812504066690726,undirected
10,3,0.027118547617358334,undirected
10,4,0.04456689280062724,undirected
10,5,0.0690965462198774,undirected
10,6,0.4436508124856154,undirected
10,7,0.15563872385072372,undirected
10,8,0.777061573135089,undirected
10,9,0.33544050624218064,undirected
10,10,0.9999999999999999,undirected
10,11,0.15675558797534603,undirected
10,12,0.6698390153690139,undirected
10,13,0.13171156160376546,undirected
10,14,0.5974730953634764,undirected
10,15,0.2726669986331583,undirected
10,16,0.4977619091124397,undirected
10,17,0.34422443466080094,undirected
10,18,0.2912652936773505,undirected
10,19,0.18593653717200892,undirected
10,20,0.06592829374469963,undirected
10,21,0.0020188728061117955,undirected
10,22,0.2597157895355745,undirected
10,23,0.3614165686700089,undirected
10,24,0.0511916441031909,undirected
10,25,0.38481188379274367,undirected
10,26,0.27885589276720213,undirected
10,27,0.12307225256986792,undirected
10,28,0.16965180070438363,undirected
10,29,0.2979145438907733,undirected
10,30,0.3994692182992543,undirected
10,31,0.31539668355669054,undirected
10,32,0.010619815715971105,undirected
10,33,0.2049240226952728,undirected
10,34,0.12418673163801915,undirected
10,35,0.14796700339389438,undirected
10,36,0.29264053618982117,undirected
10,37,0.40935225359150695,undirected
10,38,0.1323480718016179,undirected
10,39,0.21248331570152354,undirected
10,40,0.2572746360099122,undirected
10,41,0.23698682745823546,undirected
10,42,0.18319302651759453,undirected
10,43,0.6383740444765242,undirected
10,44,0.14022486564395034,undirected
10,45,0.24471515736284552,undirected
10,46,0.17954484626328385,undirected
10,47,0.6566217273795758,undirected
10,48,0.30301676377234615,undirected
10,49,0.5422787229821742,undirected
10,50,0.3459850632562464,undirected
10,51,0.4371770749166766,undirected
10,52,0.17161463850027564,undirected
10,53,0.4226414983070063,undirected
10,54,0.015072912375070534,undirected
10,55,0.040400684489408194,undirected
10,56,0.17945441143822424,undirected
10,57,0.21453203405078636,undirected
10,58,0.5209508290121972,undirected
10,59,0.10117449379873823,undirected
10,60,0.46928560762785887,undirected
10,61,0.36615207980999537,undirected
10,62,0.27532288828609747,undirected
10,63,0.23707140972298127,undirected
10,64,0.4246269925065422,undirected
10,65,0.40502496686511236,undirected
10,66,0.40424649203926083,undirected
10,67,0.04180044221001266,undirected
10,68,0.21240367693574955,undirected
10,69,0.09234399879784422,undirected
10,70,0.23671023692264087,undirected
11,1,0.40223249132419914,undirected
11,2,0.13374722661878466,undirected
11,3,0.005016033145992655,undirected
11,4,0.33074262682118,undirected
11,5,0.25762996973963614,undirected
11,6,0.2965851598458885,undirected
11,7,0.08335975514333127,undirected
11,8,0.19566578960627512,undirected
11,9,0.35530381497450103,undirected
11,10,0.15675558797534603,undirected
11,11,0.9999999999999999,undirected
11,12,0.3111651372426618,undirected
11,13,0.14552917134313129,undirected
11,14,0.3976648565287974,undirected
11,15,0.3074628545285568,undirected
11,16,0.34024295015058464,undirected
11,17,0.308851982532258,undirected
11,18,0.22042718490129767,undirected
11,19,0.25186745722713955,undirected
11,20,0.013850539975555586,undirected
11,21,0.15986338756724974,undirected
11,22,0.2776088939351734,undirected
11,23,0.11337455277471248,undirected
11,24,0.512747018666847,undirected
11,25,0.09042920734513206,undirected
11,26,0.7372349465570393,undirected
11,27,0.29957390415462876,undirected
11,28,0.06453689264794382,undirected
11,29,0.4087828216311787,undirected
11,30,0.09737371105681453,undirected
11,31,0.3332565201496416,undirected
11,32,0.101109010865622,undirected
11,33,0.28399533038167185,undirected
11,34,0.131317274665235,undirected
11,35,0.08304026040154573,undirected
11,36,0.19830168538092308,undirected
11,37,0.04793398023671744,undirected
11,38,0.09392750351821696,undirected
11,39,0.15181338251514606,undirected
11,40,0.03600909655602692,undirected
11,41,0.3576830446137261,undirected
11,42,0.05920780542813166,undirected
11,43,0.34581035520985104,undirected
11,44,0.01979002991138807,undirected
11,45,0.05080291125840171,undirected
11,46,0.7791964503760077,undirected
11,47,0.0904369455780843,undirected
11,48,0.09494856908718702,undirected
11,49,0.3427550235005935,undirected
11,50,0.2501983071065883,undirected
11,51,0.2649719607408867,undirected
11,52,0.22538505263956313,undirected
11,53,0.15928287756067283,undirected
11,54,0.337267448422666,undirected
11,55,0.03772627393355169,undirected
11,56,0.01309906239970292,undirected
11,57,0.27512431346791477,undirected
11,58,0.03927134894257715,undirected
11,59,0.2779652003446849,undirected
11,60,0.05706718791747251,undirected
11,61,0.5023246641221812,undirected
11,62,0.2744967396615407,undirected
11,63,0.08560114936484157,undirected
11,64,0.33481222658002363,undirected
11,65,0.24692586582582277,undirected
11,66,0.11928465159271245,undirected
11,67,0.3924795822939391,undirected
11,68,0.21806775230867814,undirected
11,69,0.1807185144403498,undirected
11,70,0.01064566864974877,undirected
12,1,0.3849123749921443,undirected
12,2,0.030710057715184133,undirected
12,3,0.10876729542092761,undirected
12,4,0.06471235100271704,undirected
12,5,0.006092737202212692,undirected
12,6,0.5725458890842996,undirected
12,7,0.11572766687045336,undirected
12,8,0.7115593286984807,undirected
12,9,0.33158756640240755,undirected
12,10,0.6698390153690139,undirected
12,11,0.3111651372426618,undirected
12,12,1.0,undirected
12,13,0.07499769238530168,undirected
12,14,0.7951001553859833,undirected
12,15,0.3680542517198327,undirected
12,16,0.439865430547458,undirected
12,17,0.3858317860404983,undirected
12,18,0.2657131097421636,undirected
12,19,0.37394937153264346,undirected
12,20,0.09536143053981766,undirected
12,21,0.11548366208635694,undirected
12,22,0.46180351499435884,undirected
12,23,0.22549434147905287,undirected
12,24,0.06365487070825376,undirected
12,25,0.36416948445347525,undirected
12,26,0.24120377467778742,undirected
12,27,0.1470442573580992,undirected
12,28,0.08141442113391047,undirected
12,29,0.35973200034168645,undirected
12,30,0.29306302306272314,undirected
12,31,0.25325431335705,undirected
12,32,0.22485411201820096,undirected
12,33,0.3395382136817584,undirected
12,34,0.021394545529530996,undirected
12,35,0.06796979288765058,undirected
12,36,0.2140421746970246,undirected
12,37,0.3153960659027525,undirected
12,38,0.05423745380656226,undirected
12,39,0.28331587685572535,undirected
12,40,0.2736730782564938,undirected
12,41,0.2235526918033927,undirected
12,42,0.054606186066718625,undirected
12,43,0.6254980372437181,undirected
12,44,0.05777284921712873,undirected
12,45,0.23028171730065103,undirected
12,46,0.3164793252847033,undirected
12,47,0.7203000635200514,undirected
12,48,0.21155995026362812,undirected
12,49,0.642808542174908,undirected
12,50,0.43097780662088003,undirected
12,51,0.46098558186859967,undirected
12,52,0.2410060403650032,undirected
12,53,0.3704374150556992,undirected
12,54,0.10413472935351041,undirected
12,55,0.10002348509197032,undirected
12,56,0.15053216815046905,undirected
